Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
1.70909977,101.18107605,2019-09-01,18:25:52,100,noaa20,Tanah Putih , Kab. Rokan Hilir , Riau 
1.51753867,101.16351318,2019-09-01,18:25:52,90,noaa20,Tanah Putih , Kab. Rokan Hilir , Riau 
1.40626693,101.47039795,2019-09-01,18:25:52,100,noaa20,Mandau , Kab. Bengkalis , Riau 
1.40033031,101.46096802,2019-09-01,18:25:52,100,noaa20,Mandau , Kab. Bengkalis , Riau 
1.39772606,101.47761536,2019-09-01,18:25:52,100,noaa20,Mandau , Kab. Bengkalis , Riau 
1.39179718,101.46818542,2019-09-01,18:25:52,100,noaa20,Mandau , Kab. Bengkalis , Riau 
1.3523376,101.26480865,2019-09-01,18:25:52,84,noaa20,Mandau , Kab. Bengkalis , Riau 
1.07869518,102.35455322,2019-09-01,18:25:52,94,noaa20,Merbau , Kab. Kepulauan Meranti , Riau 
0.92575455,102.50054932,2019-09-01,18:25:52,100,noaa20,Tebingtinggi Barat , Kab. Kepulauan Meranti , Riau 
0.89139229,102.49526215,2019-09-01,18:25:52,100,noaa20,Tebingtinggi Barat , Kab. Kepulauan Meranti , Riau 
1.07542145,101.11969757,2019-09-01,18:25:52,98,noaa20,Pinggir , Kab. Bengkalis , Riau 
0.41529393,103.49774933,2019-09-01,18:25:52,81,noaa20,Mandah , Kab. Indragiri Hilir , Riau 
0.42275727,102.15511322,2019-09-01,18:25:52,91,noaa20,Bunut , Kab. Pelalawan , Riau 
-0.10955825,102.41977692,2019-09-01,18:27:18,97,noaa20,Kuala Kampar , Kab. Pelalawan , Riau 
-0.12331961,102.39512634,2019-09-01,18:27:18,100,noaa20,Kuala Kampar , Kab. Pelalawan , Riau 
-0.12566915,102.40988922,2019-09-01,18:27:18,98,noaa20,Kuala Kampar , Kab. Pelalawan , Riau 
-0.13132605,102.40145111,2019-09-01,18:27:18,100,noaa20,Kuala Kampar , Kab. Pelalawan , Riau 
-0.39558572,102.65306091,2019-09-01,18:27:18,83,noaa20,Rengat , Kab. Indragiri Hulu , Riau 
-1.09431183,103.41925812,2019-09-01,18:27:18,100,noaa20,Tungkalilir , Kab. Tanjung Jabung Barat , Jambi 
-1.27332842,104.38495636,2019-09-01,18:27:18,90,noaa20,Nipah Panjang , Kab. Tanjung Jabung Timur , Jambi 
-1.25085902,103.9380722,2019-09-01,18:27:18,98,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.28713727,103.95352936,2019-09-01,18:27:18,100,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.28929651,103.96726227,2019-09-01,18:27:18,95,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.29145575,103.98098755,2019-09-01,18:27:18,100,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.30116951,104.0427475,2019-09-01,18:27:18,99,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.29482412,103.95937347,2019-09-01,18:27:18,87,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.29698372,103.97309875,2019-09-01,18:27:18,100,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.29914236,103.98682404,2019-09-01,18:27:18,100,noaa20,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.30130088,104.00054932,2019-09-01,18:27:18,81,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-2.79121995,113.00115204,2019-09-01,18:27:18,97,noaa20,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-1.74557209,104.27579498,2019-09-01,18:27:18,89,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.75879955,104.27374268,2019-09-01,18:27:18,84,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-2.22007561,103.40584564,2019-09-01,18:27:18,93,noaa20,Bajubang , Kab. Batanghari , Jambi 
-2.22777939,103.41170502,2019-09-01,18:27:18,100,noaa20,Bajubang , Kab. Batanghari , Jambi 
-2.24001861,103.44477844,2019-09-01,18:27:18,100,noaa20,Bajubang , Kab. Batanghari , Jambi 
-2.61966443,103.05245972,2019-09-01,18:27:18,96,noaa20,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.71757102,103.28526306,2019-09-01,18:27:18,100,noaa20,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-3.27178288,105.18101501,2019-09-01,18:27:18,82,noaa20,Pampangan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.32567835,103.78203583,2019-09-01,18:27:18,100,noaa20,Gunung Megang , Kab. Muara Enim , Sumatera Selatan 
-8.07554,138.013,2019-09-01,04:53:40,94,snpp,Waan , Kab. Merauke , Papua 
-8.04524,138.123,2019-09-01,04:53:40,96,snpp,Waan , Kab. Merauke , Papua 
-7.96465,137.912,2019-09-01,04:53:40,83,snpp,Waan , Kab. Merauke , Papua 
-7.86749,137.913,2019-09-01,04:53:40,86,snpp,Waan , Kab. Merauke , Papua 
-9.95543,123.724,2019-09-01,04:53:40,92,snpp,Sulamu , Kab. Kupang , Nusa Tenggara Timur 
-9.65773,124.046,2019-09-01,04:53:40,86,snpp,Amfoang Tengah , Kab. Kupang , Nusa Tenggara Timur 
-10.033,120.568,2019-09-01,04:53:40,83,snpp,Rindiumalulu , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.19808,124.849,2019-09-01,04:53:40,84,snpp,Tasifeto Barat , Kab. Belu , Nusa Tenggara Timur 
-9.07347,125.185,2019-09-01,04:53:40,100,snpp,Lamaknen , Kab. Belu , Nusa Tenggara Timur 
-9.07476,125.176,2019-09-01,04:53:40,94,snpp,Lamaknen , Kab. Belu , Nusa Tenggara Timur 
-6.695,139.343,2019-09-01,04:53:40,95,snpp,Obaa , Kab. Mappi , Papua 
-9.71833,119.285,2019-09-01,04:53:40,86,snpp,Walakaka , Kab. Sumba Barat , Nusa Tenggara Timur 
-9.00373,117.274,2019-09-01,04:53:40,100,snpp,Lunyuk , Kab. Sumbawa , Nusa Tenggara Barat 
-7.71838,126.343,2019-09-01,04:53:40,83,snpp,Pulau Terselatan , Kab. Maluku Barat Daya , Maluku 
-4.60141,105.566,2019-09-01,06:36:05,100,snpp,Bandar Mataram , Kab. Lampung Tengah , Lampung 
-3.29403,111.835,2019-09-01,06:36:05,96,snpp,Kumai , Kab. Kotawaringin Barat , Kalimantan Tengah 
-3.28639,111.839,2019-09-01,06:36:05,87,snpp,Kumai , Kab. Kotawaringin Barat , Kalimantan Tengah 
-3.01992,112.751,2019-09-01,06:36:05,88,snpp,Seruyan Hilir Timur , Kab. Seruyan , Kalimantan Tengah 
-2.82944,110.362,2019-09-01,06:36:05,96,snpp,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-2.83121,110.351,2019-09-01,06:36:05,100,snpp,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-2.72172,110.554,2019-09-01,06:36:05,100,snpp,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-3.5738,102.965,2019-09-01,06:36:05,81,snpp,Tebing Tinggi , Kab. Empat Lawang , Sumatera Selatan 
-3.25067,103.622,2019-09-01,06:36:05,100,snpp,Muara Lakitan , Kab. Musi Rawas , Sumatera Selatan 
-3.04812,103.353,2019-09-01,06:36:05,88,snpp,Muara Lakitan , Kab. Musi Rawas , Sumatera Selatan 
-2.62601,103.066,2019-09-01,06:36:05,83,snpp,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.62041,103.058,2019-09-01,06:36:05,100,snpp,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.6148,103.05,2019-09-01,06:36:05,94,snpp,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.51746,103.465,2019-09-01,06:36:05,88,snpp,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.6012,102.87,2019-09-01,06:36:05,100,snpp,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.60226,102.863,2019-09-01,06:36:05,100,snpp,Rawas Ulu , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.54907,102.147,2019-09-01,06:36:05,100,snpp,Batangasai , Kab. Sarolangun , Jambi 
-2.51203,102.078,2019-09-01,06:36:05,95,snpp,Jangkat , Kab. Merangin , Jambi 
-1.83635,105.886,2019-09-01,06:36:05,92,snpp,Riausilip , Kab. Bangka , Kep. Bangka Belitung 
-0.959189,110.779,2019-09-01,06:36:05,90,snpp,Hulu Sungai , Kab. Ketapang , Kalimantan Barat 
-1.97526,101.74,2019-09-01,06:36:05,100,snpp,Rantau Panjang , Kab. Merangin , Jambi 
-1.57708,104.049,2019-09-01,06:36:05,88,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.29944,104.037,2019-09-01,06:36:05,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.30286,104.015,2019-09-01,06:36:05,92,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.29715,104.007,2019-09-01,06:36:05,100,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.28774,104.004,2019-09-01,06:36:05,83,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.28998,103.99,2019-09-01,06:36:05,90,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-1.27178,104.017,2019-09-01,06:36:05,95,snpp,Muara Sabak , Kab. Tanjung Jabung Timur , Jambi 
-6.63683,105.829,2019-09-01,06:34:40,100,snpp,Angsana , Kab. Pandeglang , Banten 
-6.62968,105.828,2019-09-01,06:34:40,99,snpp,Angsana , Kab. Pandeglang , Banten 
2.49493145943,117.902908325,2019-09-02,02:27:00,91,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45558643341,117.871185303,2019-09-02,02:27:00,100,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45413374901,117.881088257,2019-09-02,02:27:00,100,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44614624977,117.869857788,2019-09-02,02:27:00,91,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44179129601,117.899642944,2019-09-02,02:27:00,93,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.43380951881,117.888404846,2019-09-02,02:27:00,96,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.43236422539,117.898323059,2019-09-02,02:27:00,87,terra,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.41431117058,117.956367493,2019-09-02,02:27:00,98,terra,Pulauderawan , Kab. Berau , Kalimantan Timur 
0.063693985343,116.746307373,2019-09-02,02:27:00,82,terra,Muarakaman , Kab. Kutai Kartanegara , Kalimantan Timur 
-2.51214599609,115.090072632,2019-09-02,02:27:00,83,terra,Babirik , Kab. Hulu Sungai Utara , Kalimantan Selatan 
-2.60603713989,115.0311203,2019-09-02,02:27:00,86,terra,Daha Utara , Kab. Hulu Sungai Selatan , Kalimantan Selatan 
-2.61008024216,114.27746582,2019-09-02,02:27:00,85,terra,Jabiren , Kab. Pulangpisau , Kalimantan Tengah 
-2.71117854118,114.938110352,2019-09-02,02:27:00,91,terra,Candi Laras Utara , Kab. Tapin , Kalimantan Selatan 
-2.45912885666,112.881225586,2019-09-02,02:27:00,100,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.46187090874,112.899612427,2019-09-02,02:27:00,84,terra,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.4716527462,112.87940979,2019-09-02,02:27:00,87,terra,Baawang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.648478508,112.062263489,2019-09-02,02:27:00,86,terra,Hanau , Kab. Seruyan , Kalimantan Tengah 
-2.79460287094,113.008804321,2019-09-02,02:27:00,85,terra,Pulauhanaut , Kab. Kotawaringin Timur , Kalimantan Tengah 
-3.10497188568,114.055435181,2019-09-02,02:27:00,81,terra,Pedih Batu , Kab. Pulangpisau , Kalimantan Tengah 
-3.21070933342,113.9217453,2019-09-02,02:27:00,91,terra,Sebangau Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.21298527718,113.936569214,2019-09-02,02:27:00,81,terra,Sebangau Kuala , Kab. Pulangpisau , Kalimantan Tengah 
-3.81022143364,115.435646057,2019-09-02,02:27:00,87,terra,Satui , Kab. Tanahbumbu , Kalimantan Selatan 
-3.28240656853,111.835441589,2019-09-02,02:27:00,87,terra,Kumai , Kab. Kotawaringin Barat , Kalimantan Tengah 
-3.28571033478,111.856918335,2019-09-02,02:27:00,90,terra,Kumai , Kab. Kotawaringin Barat , Kalimantan Tengah 
-8.80297756195,117.948448181,2019-09-02,02:27:00,83,terra,Empang , Kab. Sumbawa , Nusa Tenggara Barat 
-10.1677179337,120.287002563,2019-09-02,05:21:00,90,aqua,Paberiwai , Kab. Sumba Timur , Nusa Tenggara Timur 
-10.1230010986,120.307167053,2019-09-02,05:21:00,84,aqua,Paberiwai , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.99963569641,120.550544739,2019-09-02,05:21:00,84,aqua,Rindiumalulu , Kab. Sumba Timur , Nusa Tenggara Timur 
-10.048743248,120.180488586,2019-09-02,05:21:00,86,aqua,Tabundung , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.69372844696,119.805732727,2019-09-02,05:21:00,84,aqua,Lewa , Kab. Sumba Timur , Nusa Tenggara Timur 
-8.52086257935,122.759506226,2019-09-02,05:21:00,85,aqua,Wulanggitang , Kab. Flores Timur , Nusa Tenggara Timur 
-8.37455463409,118.107200623,2019-09-02,05:21:00,91,aqua,Sanggar , Kab. Bima , Nusa Tenggara Barat 
-8.37666797638,118.090690613,2019-09-02,05:21:00,89,aqua,Pekat , Kab. Dompu , Nusa Tenggara Barat 
-5.04317140579,122.575996399,2019-09-02,05:21:00,99,aqua,Tongkuno , Kab. Muna , Sulawesi Tenggara 
-5.05980587006,122.459442139,2019-09-02,05:21:00,92,aqua,Parigi , Kab. Muna , Sulawesi Tenggara 
-4.16338777542,122.615898132,2019-09-02,05:21:00,88,aqua,Moramo , Kab. Konawe Selatan , Sulawesi Tenggara 
-3.50783491135,116.214561462,2019-09-02,05:21:00,83,aqua,Pulau Laut Timur , Kab. Kotabaru , Kalimantan Selatan 
-3.31407213211,114.835494995,2019-09-02,05:21:00,88,aqua,Martapura Barat , Kab. Banjar , Kalimantan Selatan 
-3.30742049217,114.8542099,2019-09-02,05:21:00,86,aqua,Martapura Barat , Kab. Banjar , Kalimantan Selatan 
-2.54331278801,119.382850647,2019-09-02,05:21:00,84,aqua,Bonehau , Kab. Mamuju , Sulawesi Barat 
-3.1650428772,114.803062439,2019-09-02,05:21:00,94,aqua,Jejangkit , Kab. Baritokuala , Kalimantan Selatan 
-3.15088820457,114.801086426,2019-09-02,05:21:00,96,aqua,Jejangkit , Kab. Baritokuala , Kalimantan Selatan 
-3.15832996368,114.821861267,2019-09-02,05:21:00,87,aqua,Jejangkit , Kab. Baritokuala , Kalimantan Selatan 
-2.04215312004,120.915283203,2019-09-02,05:21:00,89,aqua,Moris Atas , Kab. Morowali Utara , Sulawesi Tengah 
-2.72884678841,115.122680664,2019-09-02,05:21:00,90,aqua,Daha Selatan , Kab. Hulu Sungai Selatan , Kalimantan Selatan 
-2.47804546356,116.397521973,2019-09-02,05:21:00,87,aqua,Pamukan Selatan , Kab. Kotabaru , Kalimantan Selatan 
-2.472240448,116.407623291,2019-09-02,05:21:00,85,aqua,Pamukan Selatan , Kab. Kotabaru , Kalimantan Selatan 
-2.89422082901,112.899536133,2019-09-02,05:21:00,81,aqua,Mentaya Hilir Selatan , Kab. Kotawaringin Timur , Kalimantan Tengah 
-2.34154582024,114.377105713,2019-09-02,05:21:00,88,aqua,Mantangai , Kab. Kapuas , Kalimantan Tengah 
-1.16089129448,122.063262939,2019-09-02,05:21:00,84,aqua,Nuhon , Kab. Banggai , Sulawesi Tengah 
-2.46032953262,112.88028717,2019-09-02,05:21:00,82,aqua,Kota Besi , Kab. Kotawaringin Timur , Kalimantan Tengah 
-0.840150535107,114.861572266,2019-09-02,05:21:00,81,aqua,Lahei , Kab. Barito Utara , Kalimantan Tengah 
0.554157614708,121.891357422,2019-09-02,05:21:00,94,aqua,Patilanggio , Kab. Pahuwato , Gorontalo 
0.715112686157,122.692420959,2019-09-02,05:21:00,84,aqua,Mootilango , Kab. Gorontalo , Gorontalo 
-0.0640833675861,115.703689575,2019-09-02,05:21:00,81,aqua,Tering , Kab. Kutai Barat , Kalimantan Timur 
0.925945103168,122.437133789,2019-09-02,05:21:00,95,aqua,Sumalata , Kab. Gorontalo Utara , Gorontalo 
0.924636483192,122.427986145,2019-09-02,05:21:00,82,aqua,Sumalata , Kab. Gorontalo Utara , Gorontalo 
1.03499317169,121.521430969,2019-09-02,05:21:00,91,aqua,Bokat , Kab. Buol , Sulawesi Tengah 
0.44699165225,116.062004089,2019-09-02,05:21:00,94,aqua,Tabang , Kab. Kutai Kartanegara , Kalimantan Timur 
0.695769667625,117.062339783,2019-09-02,05:21:00,86,aqua,Rantaupulung , Kab. Kutai Timur , Kalimantan Timur 
0.778467357159,116.67628479,2019-09-02,05:21:00,98,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.789691329002,116.684890747,2019-09-02,05:21:00,85,aqua,Telen , Kab. Kutai Timur , Kalimantan Timur 
0.787454009056,116.669822693,2019-09-02,05:21:00,89,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.749169170856,116.412017822,2019-09-02,05:21:00,86,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.746860682964,116.396484375,2019-09-02,05:21:00,81,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.758620977402,116.314804077,2019-09-02,05:21:00,100,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.756304681301,116.29901123,2019-09-02,05:21:00,92,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.77716845274,116.360099792,2019-09-02,05:21:00,94,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
0.774891555309,116.344474792,2019-09-02,05:21:00,94,aqua,Busang , Kab. Kutai Timur , Kalimantan Timur 
2.25678062439,117.970901489,2019-09-02,05:21:00,89,aqua,Pulauderawan , Kab. Berau , Kalimantan Timur 
2.38166379929,117.981010437,2019-09-02,05:21:00,97,aqua,Pulauderawan , Kab. Berau , Kalimantan Timur 
2.39173698425,117.979606628,2019-09-02,05:21:00,94,aqua,Pulauderawan , Kab. Berau , Kalimantan Timur 
2.40854930878,117.95375061,2019-09-02,05:21:00,93,aqua,Pulauderawan , Kab. Berau , Kalimantan Timur 
2.42989730835,117.898033142,2019-09-02,05:21:00,89,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.4281847477,117.886535645,2019-09-02,05:21:00,97,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44170951843,117.908042908,2019-09-02,05:21:00,93,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44000530243,117.89654541,2019-09-02,05:21:00,100,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45011329651,117.895050049,2019-09-02,05:21:00,100,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44841217995,117.883522034,2019-09-02,05:21:00,97,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44671535492,117.872024536,2019-09-02,05:21:00,100,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.4450135231,117.860496521,2019-09-02,05:21:00,100,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45852923393,117.882041931,2019-09-02,05:21:00,94,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45684218407,117.870552063,2019-09-02,05:21:00,94,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45514345169,117.858985901,2019-09-02,05:21:00,100,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.46696710587,117.869064331,2019-09-02,05:21:00,87,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.46527194977,117.857467651,2019-09-02,05:21:00,100,aqua,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.71033859253,117.425964355,2019-09-02,05:21:00,84,aqua,Tanjungselor , Kab. Bulungan , Kalimantan Utara 
2.6257712841,116.764373779,2019-09-02,05:21:00,85,aqua,Peso , Kab. Bulungan , Kalimantan Utara 
2.69143891335,117.114883423,2019-09-02,05:21:00,83,aqua,Tanjungpalas Barat , Kab. Bulungan , Kalimantan Utara 
2.68547987938,116.777694702,2019-09-02,05:21:00,82,aqua,Peso , Kab. Bulungan , Kalimantan Utara 
2.7390100956,117.068405151,2019-09-02,05:21:00,81,aqua,Tanjungpalas Barat , Kab. Bulungan , Kalimantan Utara 
2.74758672714,116.872642517,2019-09-02,05:21:00,81,aqua,Peso , Kab. Bulungan , Kalimantan Utara 
2.84238910675,116.993530273,2019-09-02,05:21:00,84,aqua,Peso Ilir , Kab. Bulungan , Kalimantan Utara 
-5.10388,122.497,2019-09-02,04:36:09,100,snpp,Parigi , Kab. Muna , Sulawesi Tenggara 
-3.12604,128.247,2019-09-02,04:36:09,83,snpp,Seram Barat , Kab. Seram Bagian Barat , Maluku 
-3.11829,128.245,2019-09-02,04:36:09,84,snpp,Seram Barat , Kab. Seram Bagian Barat , Maluku 
-2.91726,128.913,2019-09-02,04:36:09,87,snpp,Seram Utara Barat , Kab. Maluku Tengah , Maluku 
-1.33606,133.981,2019-09-02,04:36:09,87,snpp,Anggi , Kab. Pegunungan Arfak , Papua Barat 
-8.30465,138.125,2019-09-02,04:34:44,89,snpp,Waan , Kab. Merauke , Papua 
-8.10949,138.76,2019-09-02,04:34:44,85,snpp,Kimaam , Kab. Merauke , Papua 
-8.21741,137.899,2019-09-02,04:34:44,82,snpp,Waan , Kab. Merauke , Papua 
-8.21892,137.89,2019-09-02,04:34:44,91,snpp,Waan , Kab. Merauke , Papua 
-8.14102,137.945,2019-09-02,04:34:44,82,snpp,Waan , Kab. Merauke , Papua 
-8.03322,138.124,2019-09-02,04:34:44,83,snpp,Waan , Kab. Merauke , Papua 
-7.8671,138.82,2019-09-02,04:34:44,91,snpp,Kimaam , Kab. Merauke , Papua 
-7.97998,138.077,2019-09-02,04:34:44,98,snpp,Waan , Kab. Merauke , Papua 
-7.98155,138.068,2019-09-02,04:34:44,84,snpp,Waan , Kab. Merauke , Papua 
-7.84031,138.881,2019-09-02,04:34:44,81,snpp,Kimaam , Kab. Merauke , Papua 
-7.8415,138.874,2019-09-02,04:34:44,89,snpp,Kimaam , Kab. Merauke , Papua 
-7.84268,138.867,2019-09-02,04:34:44,93,snpp,Kimaam , Kab. Merauke , Papua 
-7.85562,138.179,2019-09-02,04:34:44,100,snpp,Waan , Kab. Merauke , Papua 
-7.87478,137.916,2019-09-02,04:34:44,84,snpp,Waan , Kab. Merauke , Papua 
-7.75868,138.377,2019-09-02,04:34:44,89,snpp,Tabonji , Kab. Merauke , Papua 
-7.76038,138.367,2019-09-02,04:34:44,86,snpp,Tabonji , Kab. Merauke , Papua 
-7.75081,138.376,2019-09-02,04:34:44,100,snpp,Tabonji , Kab. Merauke , Papua 
-7.7525,138.366,2019-09-02,04:34:44,100,snpp,Tabonji , Kab. Merauke , Papua 
-7.54346,138.42,2019-09-02,04:34:44,100,snpp,Tabonji , Kab. Merauke , Papua 
-7.38459,138.672,2019-09-02,04:34:44,89,snpp,Tabonji , Kab. Merauke , Papua 
1.49062,127.632,2019-09-02,04:37:35,83,snpp,Ibu Utara , Kab. Halmahera Barat , Maluku Utara 
0.927381,122.442,2019-09-02,04:37:35,100,snpp,Sumalata , Kab. Gorontalo Utara , Gorontalo 
0.926203,122.435,2019-09-02,04:37:35,100,snpp,Sumalata , Kab. Gorontalo Utara , Gorontalo 
2.77521,125.4,2019-09-02,04:37:35,86,snpp,Siau Tengah , Kab. Kepulauan Siau Tagulandang Biaro , Sulawesi Utara 
2.44001,117.908,2019-09-02,04:37:35,87,snpp,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.43774,117.894,2019-09-02,04:37:35,99,snpp,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.45408,117.905,2019-09-02,04:37:35,98,snpp,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
2.44955,117.878,2019-09-02,04:37:35,97,snpp,Tanungpalas Timur , Kab. Bulungan , Kalimantan Utara 
-10.16208172,120.31284332,2019-09-02,05:23:04,90,noaa20,Paberiwai , Kab. Sumba Timur , Nusa Tenggara Timur 
-10.16529655,120.29114532,2019-09-02,05:23:04,89,noaa20,Paberiwai , Kab. Sumba Timur , Nusa Tenggara Timur 
-10.05187416,120.18521118,2019-09-02,05:23:04,82,noaa20,Tabundung , Kab. Sumba Timur , Nusa Tenggara Timur 
-10.03366184,120.16824341,2019-09-02,05:23:04,90,noaa20,Tabundung , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.86637115,120.0666275,2019-09-02,05:23:04,96,noaa20,Tabundung , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.69234085,119.19416046,2019-09-02,05:23:04,95,noaa20,Walakaka , Kab. Sumba Barat , Nusa Tenggara Timur 
-8.29200077,124.82444,2019-09-02,05:24:30,83,noaa20,Pembantu Alor Timur , Kab. Alor , Nusa Tenggara Timur 
-8.95208454,117.14717102,2019-09-02,05:24:30,93,noaa20,Lunyuk , Kab. Sumbawa , Nusa Tenggara Barat 
-8.74742317,118.53408051,2019-09-02,05:24:30,83,noaa20,Parado , Kab. Bima , Nusa Tenggara Barat 
-8.93761444,117.19450378,2019-09-02,05:24:30,93,noaa20,Lunyuk , Kab. Sumbawa , Nusa Tenggara Barat 
-8.80825996,117.95172882,2019-09-02,05:24:30,84,noaa20,Empang , Kab. Sumbawa , Nusa Tenggara Barat 
